id,Baggage_handling,Online_boarding,On-board_service,Flight_Distance,Customer_Type,Seat_comfort,Departure/Arrival_time_convenient,Checkin_service,Arrival_Delay_in_Minutes,Class,Gender,Age,Online_support,Inflight_entertainment,id,Food_and_drink,Type_of_Travel,Ease_of_Online_booking,Inflight_wifi_service,Leg_room_service,satisfaction,Gate_location,Cleanliness,Departure_Delay_in_Minutes,shapley_spaces_2,shapley_spaces_3,shapley_spaces_1,seat_confort_4,shapley_spaces_4,shapley_spaces_0,prediction,confidence
19937ad6-5772-44aa-9d68-4353fb541a23,4,4,2,2418,"Loyal Customer",4,3,1,0.0,"Eco Plus","Male",15,4,4,"76ee15b0-9401-42ad-a4aa-29be18bf9ed4",4,"Personal Travel",4,4,4,0,4,3,0,,,,,,,0,0.86
199b39e6-ddef-49ef-8988-3a66f6d4f75d,5,2,5,1588,"Loyal Customer",5,4,2,47.0,"Eco","Female",38,4,5,"f1b206bb-ba10-49b6-b53f-70a012804858",5,"Personal Travel",5,1,5,1,4,5,38,,,,,,,1,1.0
199b43bb-d3e3-4842-aa0e-6d7b05b732e4,2,5,3,2423,"Loyal Customer",0,4,4,49.0,"Eco","Female",67,5,5,"74ef716f-50fb-4e75-b04a-9713177473ff",0,"Personal Travel",3,4,3,1,2,3,48,,,,,,,1,1.0
199d7b37-92b8-40f6-97a9-aeef417b0f51,2,4,2,1149,"Loyal Customer",4,5,4,2.0,"Eco","Female",48,5,4,"161e93ad-07a5-4d40-82f5-5ac6781858d3",4,"Personal Travel",2,4,4,1,2,2,0,,,,,,,0,0.53
199e2026-ea4a-40db-96a9-e8dd6f0c6509,4,5,5,3833,"disloyal Customer",2,2,4,0.0,"Eco","Female",22,5,2,"c60e538c-882a-4da5-8792-1bae0ca17a2a",2,"Business travel",5,5,5,0,4,4,0,,,,,,,0,1.0
19a53771-5a17-4d6c-9a68-db752ebbdcc8,5,5,3,3197,"Loyal Customer",1,1,5,23.0,"Business","Female",20,5,5,"f6222a3b-4b1a-4ebf-ad36-d0623b380cd2",1,"Business travel",5,5,3,1,1,4,0,,,,,,,1,1.0
19a5d244-0e0a-4695-a691-98d2d31c536d,4,4,3,3098,"Loyal Customer",3,3,4,0.0,"Business","Female",18,4,4,"1950967b-62c6-40b0-abe6-c8978f2d013a",3,"Business travel",4,4,5,1,3,5,0,,,,,,,1,0.99
19b04b0b-7af9-4866-be69-9229e67ba32a,1,3,2,1601,"disloyal Customer",1,0,5,0.0,"Eco","Female",20,3,1,"ec31cf56-0b5b-43b1-9650-4d718c73040c",1,"Business travel",3,3,4,0,3,1,0,,,,,,,0,1.0
19b07b7e-5126-4bac-9613-d337e6a08124,4,4,3,3035,"Loyal Customer",4,3,4,0.0,"Business","Male",24,4,4,"113c3807-51fc-459e-a83d-0f9198d90ea0",3,"Business travel",4,4,5,0,3,4,1,,,,,,,0,0.78
19b0b968-b260-42ac-86d6-e4439a15311f,2,2,2,575,"Loyal Customer",2,3,1,0.0,"Eco","Female",42,3,3,"97ab6723-0e00-4858-a7f5-924e6d5218ac",3,"Business travel",2,2,2,0,3,2,0,,,,,,,0,0.99
19b2eda0-2800-4298-9625-5f7da79330a8,4,4,4,962,"Loyal Customer",5,5,4,91.0,"Business","Male",42,4,4,"605b9224-e2a8-4d57-8740-bbbfef819ab3",5,"Business travel",4,4,4,1,5,4,76,,,,,,,1,1.0
19b44280-54a4-4282-8040-38d705ea7c1e,4,1,4,1910,"Loyal Customer",4,4,3,17.0,"Business","Male",41,2,5,"9073f538-23da-47a7-85b5-419a71dfe19b",4,"Business travel",4,1,4,1,4,4,30,,,,,,,1,0.94
19b9c345-8fbf-42b0-884a-fb502ebbee79,5,3,5,1530,"Loyal Customer",2,2,3,9.0,"Business","Male",43,5,4,"9e16bf0b-11f8-4fc9-86ff-706b6f04277b",4,"Business travel",5,3,4,1,2,5,6,,,,,,,1,1.0
19ba049d-4c39-438b-911b-cb163d456347,5,1,5,2101,"Loyal Customer",3,0,1,132.0,"Eco","Male",49,1,1,"71b5e7ed-64c9-41ea-a6fb-763c4eac21bb",3,"Personal Travel",4,3,5,0,3,4,51,,,,,,,0,0.98
19ba24d8-7b0d-4b09-b9a8-0a10fdc78c88,1,1,1,2133,"Loyal Customer",1,2,2,0.0,"Business","Female",44,3,4,"6aaa0c52-b428-49da-aa3b-45412d86d213",2,"Business travel",1,5,1,0,2,1,2,,,,,,,0,0.99
19bd5caf-3a61-4aa3-94e5-449bcb426c5e,4,4,3,1429,"disloyal Customer",5,5,3,32.0,"Business","Female",38,1,5,"342bc5bc-91bb-493a-923b-2e671688e077",5,"Business travel",4,4,5,1,3,5,44,,,,,,,1,1.0
19c07bc8-6e8c-4b99-9f74-468a989f4fee,5,1,4,1408,"disloyal Customer",2,2,4,0.0,"Business","Female",36,1,2,"66a666bf-bd83-478e-a99d-3d3733bda614",2,"Business travel",1,1,5,0,3,5,3,,,,,,,0,0.98
19c25d23-34e9-4a37-a926-5c54c30ebcb3,4,4,4,3068,"Loyal Customer",2,2,5,0.0,"Business","Male",52,5,4,"20aa42cc-5548-4fd0-ba7f-3fd3d2339a9b",2,"Business travel",4,5,4,1,2,4,0,,,,,,,1,1.0
19c4d67c-c6d4-4360-a608-9b32b1881028,4,5,4,637,"Loyal Customer",2,2,3,10.0,"Eco","Female",70,4,5,"437a1638-dc81-40ca-8b54-839f73ec6cb0",2,"Personal Travel",4,2,4,1,2,4,24,,,,,,,1,1.0
19c85ed0-ae13-44be-ac3c-5cf955d2dbb7,4,2,2,3148,"disloyal Customer",1,1,2,0.0,"Business","Female",27,2,1,"05a4e796-1010-4517-b6c3-a1bf40b20d5e",1,"Business travel",2,2,4,0,4,3,0,,,,,,,0,1.0
19caccc4-db83-4d40-a622-4e3595923933,3,1,1,2092,"disloyal Customer",2,2,1,63.0,"Eco Plus","Female",29,1,2,"c78b728c-0932-4211-ac4f-a497139e3294",2,"Business travel",1,1,4,0,4,3,76,,,,,,,0,1.0
19cd673b-0791-4758-93f4-b6c32acd50be,4,4,4,1300,"Loyal Customer",2,4,4,8.0,"Business","Male",50,4,4,"49421872-52f0-43d6-a840-12e0c8f7ae1b",2,"Personal Travel",4,2,2,0,3,4,7,,,,,,,0,0.95
19ce4159-1411-408f-8b0f-7db2de7e1295,5,4,5,931,"Loyal Customer",2,2,5,0.0,"Business","Male",48,5,5,"c10e3836-b9b9-4d30-aa42-ce7ca0c48686",2,"Business travel",5,5,5,1,2,5,0,,,,,,,1,1.0
19dd4841-99be-48d3-9970-a47fc7ff488b,4,4,4,2918,"Loyal Customer",5,5,5,0.0,"Business","Male",35,5,4,"fe2321cf-658b-4f07-aa8d-f9dad3095c6a",1,"Business travel",4,4,4,1,5,4,0,,,,,,,1,1.0
19de6f9f-4862-4c16-8340-62852d8e8f62,3,2,3,233,"Loyal Customer",2,2,2,0.0,"Eco","Female",49,4,3,"ec058d23-e6ba-4682-ac7a-a480fb7b1b91",2,"Business travel",3,5,2,0,2,3,0,,,,,,,0,0.95
19e290c2-dd07-4576-a02f-228b0a4bcbe5,5,2,4,1664,"Loyal Customer",2,4,4,0.0,"Eco","Male",70,2,2,"e28b2fde-0413-40c2-bb3c-4a62dab5f290",2,"Personal Travel",2,2,3,0,3,5,1,,,,,,,0,1.0
19e2e375-fce2-461a-adee-c29573aafe52,2,3,2,2341,"Loyal Customer",2,4,2,0.0,"Business","Female",36,2,2,"b1b466e5-fb3c-4595-9a4b-6ad7d619ab01",4,"Business travel",2,2,2,0,4,2,2,,,,,,,0,0.99
19e340c3-e722-4f63-83c2-0de11cf1e4cd,5,5,5,211,"Loyal Customer",1,1,3,0.0,"Business","Male",45,4,2,"fbce0dce-6577-4588-bffb-c5b1c3f0313e",3,"Business travel",5,2,5,1,1,5,0,,,,,,,1,1.0
19e6667f-b0a9-4dba-912d-0258fdc6329f,5,5,5,1610,"Loyal Customer",1,1,3,79.0,"Business","Female",56,4,5,"b2962428-86be-477a-a9ca-c78b6d8bdbf7",1,"Business travel",5,5,5,1,1,5,29,,,,,,,1,1.0
19e74a3b-f539-404e-96ed-f1a30a589962,4,1,3,1863,"disloyal Customer",5,4,4,7.0,"Business","Male",20,1,5,"91b88a39-b3ba-4954-9569-499b88194d30",5,"Business travel",1,1,5,1,3,4,23,,,,,,,1,1.0
19e88299-8e5d-44c9-a127-f7577770e60d,5,2,2,444,"Loyal Customer",5,0,5,3.0,"Eco","Female",56,5,3,"790f4fcf-800f-425b-b811-8a6341a9667a",5,"Personal Travel",2,1,5,1,3,2,2,,,,,,,1,1.0
19e89d2d-c8c8-4474-b6cf-36d0ab11de9d,3,5,3,772,"Loyal Customer",4,4,4,0.0,"Eco","Female",56,4,4,"d2ca8962-c123-43e3-83db-305b1b9ef08e",4,"Personal Travel",3,2,4,1,4,3,0,,,,,,,1,0.94
19e90f41-292e-4b82-88bc-1f3920ff3b39,4,2,4,2359,"Loyal Customer",3,4,5,0.0,"Eco","Male",29,2,3,"19a83cf6-7191-4c95-9446-24842539dd99",3,"Personal Travel",2,2,3,0,3,4,0,,,,,,,0,0.99
19e9b9d0-89d9-496c-b8fb-aefb14c2aea2,4,5,5,3678,"Loyal Customer",5,5,3,0.0,"Business","Female",29,5,5,"cbc89fe3-aa44-4a7a-bb67-dd9098ae87cd",5,"Business travel",5,5,5,1,5,4,0,,,,,,,1,1.0
19edefab-b21a-4ca4-99d6-bd70f90025b4,5,3,5,2109,"Loyal Customer",3,3,5,0.0,"Business","Male",41,4,4,"14d90f7c-0f76-4321-bbc2-00456b5324ea",3,"Business travel",5,3,4,1,3,5,0,,,,,,,1,1.0
19ef7e6d-58e5-4bed-a98b-dadf216fa33b,4,4,4,1958,"Loyal Customer",4,4,3,1.0,"Business","Male",74,5,5,"86b72f20-f346-4249-bb58-a8307146b220",4,"Business travel",4,5,4,1,4,4,0,,,,,,,1,0.99
19f4cd3f-7495-4d0c-90cf-928ed0392cf0,2,4,4,1890,"Loyal Customer",3,3,5,7.0,"Business","Female",22,4,4,"8b9686d5-0169-4b39-a685-55d12c4bba43",3,"Business travel",4,4,4,1,3,1,0,,,,,,,1,1.0
19f5aa9c-f0f5-4ad7-8097-1710e6e7566e,3,2,3,1488,"Loyal Customer",2,3,4,0.0,"Business","Female",15,2,2,"1470636a-1a30-40b7-ab20-6d37b1fbc6aa",3,"Business travel",2,2,2,0,3,2,0,,,,,,,0,0.96
19f8a555-3fa9-4367-bfa7-8698cb2174af,3,1,4,1945,"Loyal Customer",4,5,3,19.0,"Eco","Female",9,1,3,"76fc76a0-8ca0-405e-90b5-a243465bb3ff",3,"Personal Travel",1,1,4,0,1,1,28,,,,,,,0,0.94
19f9d15f-f30f-438f-b4c5-74a8ba78f801,5,4,3,1281,"Loyal Customer",4,1,2,0.0,"Eco Plus","Male",25,4,4,"90fdb015-07a9-4177-8575-f1bc22c3367d",1,"Business travel",4,4,4,1,1,5,0,,,,,,,1,0.98
19fb6279-1b63-4fb2-9c8c-dd18f62ba1af,5,4,5,355,"Loyal Customer",0,0,3,0.0,"Business","Male",53,4,5,"2c2515a6-260f-4e1d-bc42-7fb8b54ed3c7",0,"Business travel",5,2,5,1,4,5,0,,,,,,,1,1.0
19fec83f-1881-4425-bb41-c88828fc4c41,4,2,1,1276,"Loyal Customer",3,2,3,6.0,"Eco","Male",47,2,3,"400b5b27-4614-4190-898e-b5ceeec0f970",2,"Business travel",2,2,2,0,2,3,0,,,,,,,0,0.98
1a04ced9-aaf1-4e74-8c8b-a2de35a59b56,3,3,2,2316,"Loyal Customer",3,2,1,3.0,"Eco Plus","Male",16,2,3,"67131f8a-bd8c-49df-8b30-46000e267e98",2,"Business travel",3,3,3,0,2,3,9,,,,,,,0,0.99
1a0b25c1-4820-4a16-bc27-167beb7b4eed,4,3,4,675,"Loyal Customer",5,5,3,0.0,"Eco","Female",51,4,1,"82802bfd-2a7d-4019-aa8e-be3ba2d26b8c",5,"Personal Travel",4,4,5,1,5,4,0,,,,,,,1,1.0
1a0e7244-1a6e-489f-aa97-a99f5a5e5c3c,5,5,5,2527,"Loyal Customer",4,5,5,221.0,"Eco","Male",36,5,5,"799988a4-6a05-4fe4-9473-d47b089f38c8",4,"Personal Travel",3,4,5,0,5,5,212,,,,,,,0,0.97
1a1082bc-b4c2-4abb-b2ac-747c646bca88,3,1,3,1780,"disloyal Customer",3,0,5,0.0,"Eco","Male",24,5,3,"b5f30611-04c9-44b3-ac89-8c3ee52bb51f",3,"Business travel",1,1,5,0,2,4,0,,,,,,,0,1.0
1a14d59f-6432-45e8-92ae-16bea77eff3b,3,4,5,1970,"Loyal Customer",3,1,5,0.0,"Eco","Male",48,4,3,"3c2b15a6-4218-46c7-85d0-175ae3df4a68",1,"Business travel",4,4,4,1,1,4,0,,,,,,,1,0.7
1a152632-6478-4e11-8e8e-9d22dfcb5c13,4,4,3,1853,"Loyal Customer",4,5,4,0.0,"Eco","Male",23,4,4,"e8b2bc80-33a8-4411-981d-16680d8cf5c8",4,"Personal Travel",4,4,2,0,1,4,0,,,,,,,0,0.92
1a181e38-4d8e-45a1-bb4c-1b7d39fbc75e,5,1,4,1787,"disloyal Customer",4,4,5,0.0,"Business","Male",34,1,4,"f754ae95-2b4a-4542-bbeb-f0652e2a3308",4,"Business travel",1,1,5,0,2,4,0,,,,,,,0,0.93
1a2070a8-4332-4bad-b484-07b8ef2e7b5b,4,2,4,2842,"Loyal Customer",2,2,3,0.0,"Eco","Male",60,2,2,"fc9adc4e-558a-4414-a83c-2365dd084f98",2,"Business travel",2,2,4,0,2,4,0,,,,,,,0,0.93
1a281a16-b90d-4942-8c53-3cbd6d38e387,2,4,1,1230,"Loyal Customer",4,4,2,16.0,"Eco","Male",23,5,4,"7649b8e4-349c-4779-90b7-ffd58b1b9a43",4,"Business travel",4,4,4,1,4,1,11,,,,,,,1,0.94
1a2b43c4-fdd8-4af1-9e9c-53e341af79ea,2,3,2,1183,"Loyal Customer",2,3,3,0.0,"Business","Female",37,4,4,"682fb147-2896-4fa7-bbf3-1f8572e84a71",3,"Business travel",2,2,2,0,3,2,0,,,,,,,0,0.88
1a2d4de6-5eca-4ffe-b26b-ba90103f311f,4,3,4,3077,"Loyal Customer",3,3,4,4.0,"Business","Female",42,5,4,"1262ad95-d754-4516-bf33-400389da21ad",3,"Business travel",4,5,4,1,3,4,0,,,,,,,1,1.0
1a307e57-b92e-4b0c-b14b-10cf9a4c8e2d,4,4,5,1443,"Loyal Customer",3,3,4,0.0,"Eco Plus","Female",20,4,4,"cc91bb55-4f7d-4cd7-a602-d9465f4ca53b",3,"Personal Travel",4,4,4,1,3,4,0,,,,,,,1,0.97
1a332d5f-04eb-4493-8cb2-c7310be4f1ae,4,5,4,742,"Loyal Customer",5,5,3,nan,"Business","Female",45,4,4,"930f4a42-45cc-42a5-8871-4d8785b0e749",5,"Business travel",4,5,4,1,5,4,2,,,,,,,1,1.0
1a3a5848-c11c-4b65-8945-d5098361fc1e,5,2,5,2165,"disloyal Customer",3,3,4,90.0,"Business","Female",49,2,3,"57d82eea-d3c5-4d4a-b115-60e85dbae8cd",3,"Business travel",2,2,4,0,3,5,16,,,,,,,0,0.78
1a3ec47f-f7b1-4a62-ba99-a80de57d595d,4,3,5,2162,"disloyal Customer",4,4,3,0.0,"Business","Female",50,3,4,"debad801-1b6e-4716-a826-5ceae87f9f3c",4,"Business travel",3,3,2,1,1,4,0,,,,,,,1,0.79
1a4649b5-0d8e-458c-ac63-8c0686e1c639,4,5,2,1849,"Loyal Customer",3,2,3,0.0,"Eco","Male",25,1,0,"3003e932-9387-463b-935d-12a3a1e4697a",0,"Personal Travel",5,5,1,0,3,4,0,,,,,,,0,0.98
1a470e59-8a37-44f7-9ce6-c62bd202d1f2,4,1,2,1863,"Loyal Customer",1,2,3,0.0,"Eco","Male",16,1,1,"473ae887-636d-4eb2-b07a-a0a519ff064d",1,"Personal Travel",1,1,2,0,4,4,0,,,,,,,0,1.0
1a48404f-40c0-4417-8aaa-dcb1fa0f27b1,3,1,5,2697,"Loyal Customer",1,1,4,47.0,"Business","Female",56,1,1,"a8dcd79c-3096-4fa2-a196-0813532415f8",1,"Business travel",5,1,5,1,1,5,53,,,,,,,1,0.92
1a48e69f-587b-45fd-b3f6-f122bc1408b3,4,2,4,3910,"Loyal Customer",4,2,3,0.0,"Business","Male",66,2,3,"c06c1f2e-85ce-4329-b772-b401826460bc",2,"Business travel",4,5,4,0,2,4,2,,,,,,,0,0.96
1a4dc7f4-9237-4953-b7ec-808798f68094,3,2,2,3701,"Loyal Customer",2,5,1,6.0,"Business","Female",24,2,2,"c8aa5a21-1110-4a1b-9906-9bc0a85a9c4a",5,"Business travel",2,2,3,0,5,3,0,,,,,,,0,1.0
1a54cf72-4d3f-4351-9a0e-96a520fa9246,4,3,4,1879,"Loyal Customer",4,5,4,0.0,"Eco","Male",57,3,4,"96a5d009-c42e-477f-84bf-be2efa58b57b",5,"Business travel",3,3,1,0,5,3,0,,,,,,,0,0.89
1a559a84-2b43-4d12-a42a-fc93707ace6d,2,4,2,411,"Loyal Customer",2,5,2,2.0,"Eco","Female",69,4,4,"554e44ef-475a-437c-937f-4987c507a659",5,"Business travel",2,1,2,0,5,2,11,,,,,,,0,0.99
1a56d8cb-6473-4b05-96df-7144dc392c44,4,4,3,2850,"Loyal Customer",2,2,4,0.0,"Business","Male",29,4,4,"8ba71407-d793-4d04-9332-a21de26900e3",2,"Business travel",4,4,2,1,2,4,0,,,,,,,1,0.98
1a57d958-aa05-4e13-82d3-a9e0242b6f2d,4,5,4,2113,"Loyal Customer",5,1,5,189.0,"Eco","Male",56,5,5,"e787592b-216d-423e-9e0e-d5f276029e6f",1,"Business travel",4,5,5,1,1,3,172,,,,,,,1,1.0
1a639119-4c16-47b4-9231-2706d83fc5d5,4,2,3,4016,"Loyal Customer",0,0,5,0.0,"Business","Male",30,2,2,"da695607-1060-4761-b482-806dc33d5256",0,"Business travel",2,2,4,1,2,5,0,,,,,,,1,1.0
1a64ee22-f94e-4a05-8e41-0e32ede86bc6,5,3,5,451,"Loyal Customer",2,2,4,14.0,"Eco","Female",58,5,4,"e49984d0-0fb0-4d81-84de-f5fc43e692b2",2,"Personal Travel",5,3,5,1,2,5,9,,,,,,,1,1.0
1a68c5b7-c4ca-438f-a96e-cca8da2b9cfa,4,1,4,2567,"Loyal Customer",1,3,4,0.0,"Eco","Male",37,1,1,"3760fe45-343c-4a16-ab8a-09e5bff7b05c",3,"Business travel",1,1,3,0,3,3,0,,,,,,,0,1.0
1a70c821-43bb-4ca4-9e19-674637877865,4,4,3,54,"Loyal Customer",3,3,3,0.0,"Business","Male",66,4,4,"76980e7e-4a27-442c-8806-f24a32411d51",3,"Business travel",3,4,4,1,3,3,0,,,,,,,1,0.92
1a70d947-7975-4191-b018-b034d98d80e0,5,1,5,53,"Loyal Customer",5,3,3,0.0,"Eco","Female",51,2,1,"e577b26f-1d03-4e62-8f23-138b4864d2c6",3,"Business travel",5,5,5,1,3,5,3,,,,,,,1,1.0
1a7892e3-8ec4-44a3-8ff4-2413a5cf8cf5,3,2,3,231,"Loyal Customer",4,2,3,81.0,"Eco","Female",43,3,4,"ce970b08-9551-4521-b625-ea1c18b6ce61",4,"Personal Travel",3,5,4,1,3,3,91,,,,,,,1,0.59
1a7d6f0c-80f6-4c88-aafb-b72c9e5c529b,4,4,4,1383,"Loyal Customer",4,4,5,0.0,"Business","Female",56,5,4,"ede54bef-51b7-4604-825e-84a468b44938",4,"Business travel",4,4,4,1,4,4,0,,,,,,,1,1.0
1a7f09c5-d032-492c-99c8-f28186f6311c,3,3,5,1549,"disloyal Customer",4,4,3,0.0,"Eco","Male",13,3,4,"2390934a-af60-4a03-be8f-61fc7a966b39",4,"Business travel",3,3,2,1,3,4,0,,,,,,,1,0.69
1a810a62-0f6c-4afa-9d28-0f8de2494d9c,4,1,4,2637,"disloyal Customer",4,5,3,15.0,"Business","Female",25,1,4,"62f37362-8f3c-4236-a373-3be901bfd7ae",4,"Business travel",1,1,3,0,3,5,14,,,,,,,0,0.68
1a82140d-4187-4f34-b840-146c8d69c796,5,4,5,1033,"Loyal Customer",1,1,3,0.0,"Business","Female",52,4,4,"3120c396-f419-4179-aab2-52560276863e",4,"Business travel",5,4,5,1,1,5,5,,,,,,,1,1.0
1a87c0a5-d905-4a83-8ecf-1e6f8add4f4f,5,3,5,1924,"Loyal Customer",1,1,4,0.0,"Business","Male",49,4,5,"c2583c3b-fd61-4d6d-be8e-21146e3d4ccd",1,"Business travel",5,3,5,1,1,5,3,,,,,,,1,1.0
1a8ad5f5-5976-4251-9eb9-d81c5e31d251,3,4,2,2038,"Loyal Customer",4,4,3,1.0,"Eco","Female",32,4,4,"faa26cc5-dcf9-4c5d-9793-7651242bf3ad",4,"Personal Travel",2,3,4,1,4,2,6,,,,,,,1,0.86
1a8ca30f-d733-44fc-a054-fbe8b74af58d,2,4,2,1978,"Loyal Customer",3,3,5,13.0,"Eco Plus","Female",16,4,4,"f6c0ccc6-df8b-4ccd-a6db-ae4ecfd61382",3,"Personal Travel",2,2,2,1,3,2,17,,,,,,,1,0.96
1a8cca42-ca79-4e81-a7d1-7652158cc28f,3,3,2,1812,"Loyal Customer",2,2,4,36.0,"Eco","Male",44,3,2,"c22528ab-e8a0-4fca-9d16-eed7c144bf8d",2,"Personal Travel",3,3,1,0,4,4,35,,,,,,,0,1.0
1a92397f-3ccf-4ca2-9b48-8e48838b0f59,5,3,5,2402,"Loyal Customer",4,4,4,103.0,"Business","Female",22,3,4,"0022e373-3842-4f92-b8be-41256f229309",4,"Business travel",3,3,4,1,4,5,111,,,,,,,1,0.99
1a968630-86f6-4e47-a1ad-48b627cd37d8,4,5,4,2329,"Loyal Customer",5,1,2,0.0,"Eco Plus","Male",40,5,4,"5a66dc71-108a-4976-97f7-8a11c879111a",1,"Business travel",5,5,2,0,1,4,5,,,,,,,0,0.88
1a970bb5-9e47-4e22-850e-e91a4119ab6a,2,5,5,1646,"Loyal Customer",5,1,5,0.0,"Eco","Male",41,5,5,"7256dfbf-810c-425e-8568-839de33eea68",1,"Business travel",5,5,1,1,1,5,0,,,,,,,1,1.0
1a9a158c-bc46-4877-8349-22a9a83cc0fd,5,3,5,244,"Loyal Customer",4,4,5,0.0,"Eco","Female",69,4,5,"d5dda961-11a2-4485-838f-8e987a8de0a0",4,"Personal Travel",5,4,5,1,4,5,2,,,,,,,1,0.85
1a9ca504-5a8c-4971-935e-68d745a10ae1,2,3,2,3927,"Loyal Customer",0,0,4,6.0,"Business","Male",51,4,5,"431da656-5d2c-438b-9dca-1e0190e10026",0,"Business travel",2,3,2,1,3,2,9,,,,,,,1,1.0
1a9e59c9-c421-4c8b-918a-68298597f51d,5,4,5,1536,"Loyal Customer",5,5,5,0.0,"Eco","Female",36,4,4,"d2a62fa8-5456-43cb-bd9c-64eb272474d5",5,"Personal Travel",5,3,5,1,5,5,0,,,,,,,1,1.0
1aa463fd-1419-42f3-a9e2-790008b854e8,1,5,5,2034,"Loyal Customer",3,4,2,36.0,"Eco","Male",63,5,3,"f7862173-bf99-4691-9b7f-381007c89239",3,"Personal Travel",5,5,3,0,5,2,46,,,,,,,0,1.0
1aa9c83f-fb8c-4a3b-8281-a48925bf0333,5,3,5,2956,"Loyal Customer",4,4,5,20.0,"Business","Male",43,5,5,"84516d63-a2cd-4c0f-95cb-b131df627c90",4,"Business travel",5,4,5,1,4,5,2,,,,,,,1,1.0
1aab9807-6dd1-4fa6-a0ec-77939e57fb4f,4,5,4,286,"Loyal Customer",1,2,3,5.0,"Eco Plus","Female",43,5,4,"d26697e0-e355-460a-ab6e-00ed77b6c3aa",1,"Personal Travel",4,3,4,1,1,4,1,,,,,,,1,1.0
1aac608e-8dd5-44a0-b2d8-b5c263bc1947,5,5,2,2075,"disloyal Customer",3,0,3,0.0,"Eco","Male",36,3,3,"663ec141-0399-4364-9b74-929074b2ffb0",3,"Business travel",5,5,1,0,3,2,0,,,,,,,0,1.0
1aaceac0-ab8d-45d8-8344-30f8680672bf,4,3,4,735,"Loyal Customer",4,4,3,124.0,"Business","Female",48,4,5,"a1a2214d-d600-477c-a2c6-8e79655c9eba",4,"Business travel",4,3,4,1,4,4,120,,,,,,,1,0.98
1aae916d-9cee-487e-adf5-78a21bec3d8c,5,1,3,2487,"disloyal Customer",2,2,5,0.0,"Business","Male",26,1,2,"3f456a2e-1b9a-4bcd-8f8c-220c73026c4e",2,"Business travel",1,1,3,0,2,4,0,,,,,,,0,0.98
1ab2e2d4-fb50-43b9-ab1b-2f0c3783a49c,5,5,3,1700,"Loyal Customer",2,4,3,0.0,"Eco","Male",44,5,2,"763d864b-7d44-48cd-8371-f9a6685f90e8",2,"Personal Travel",5,5,5,0,2,5,0,,,,,,,0,1.0
1ab30d91-4ea9-4895-b215-e3026931e4aa,5,1,5,522,"Loyal Customer",3,3,2,26.0,"Business","Female",40,4,4,"fd49a986-8ab8-4c77-bfa8-a6a8a1ee691e",3,"Business travel",5,3,5,1,3,5,0,,,,,,,1,1.0
1ab75424-85cf-4057-a58c-e95d509ac2e6,3,3,5,3179,"disloyal Customer",1,1,4,5.0,"Business","Male",37,3,1,"78a44ca7-a963-47fb-860f-d88c31107dee",1,"Business travel",3,3,3,0,1,5,23,,,,,,,0,0.98
1abd5849-806c-41ef-bc03-abb5fc17712b,3,1,2,1921,"Loyal Customer",2,1,2,14.0,"Eco","Male",24,1,2,"0138760b-9c12-467c-943a-c93287eadb1c",2,"Personal Travel",1,1,2,0,3,4,22,,,,,,,0,1.0
1abf6f5a-01ed-4095-91c0-6bcacfb6ce01,3,5,3,3076,"Loyal Customer",4,5,4,49.0,"Eco","Male",42,1,4,"dc1c277e-4912-40e6-9f8d-558d0800c207",4,"Personal Travel",5,5,3,1,5,5,0,,,,,,,0,0.94
1ac02e91-f748-4f84-b58b-d021a1c0a67c,5,2,3,1655,"disloyal Customer",5,3,5,0.0,"Business","Male",21,2,5,"cb345995-0ed6-4cf2-af05-d9295797db6c",5,"Business travel",2,2,5,1,3,5,0,,,,,,,1,1.0
1ac0af87-64df-410b-9845-63d744e14cf2,4,4,4,3449,"Loyal Customer",3,3,4,116.0,"Eco","Female",29,5,5,"1d13f2ee-732f-4a74-9475-a5cd693d692f",3,"Personal Travel",4,2,4,1,3,4,110,,,,,,,1,0.98
1ac1e71d-f79c-4f59-ac5d-32055eec31f1,4,4,3,1813,"Loyal Customer",2,2,4,0.0,"Business","Female",25,4,4,"7e366663-a6c5-45ed-9087-09f03f0dbb3f",2,"Business travel",4,4,3,1,2,5,6,,,,,,,1,1.0
1ac21d73-8416-40a6-aff4-90b80de2e379,3,5,3,1672,"Loyal Customer",1,1,3,8.0,"Business","Male",41,4,4,"39bb6564-1884-4a61-919e-37e83626ef27",1,"Business travel",3,4,4,1,1,3,0,,,,,,,1,1.0
1ac70a3f-be9e-4c09-96d6-382afd3d174d,3,5,3,1820,"Loyal Customer",5,5,3,0.0,"Eco","Female",38,4,5,"da387320-6c90-421d-9242-af7ed04e39d8",5,"Personal Travel",3,2,3,1,5,3,6,,,,,,,1,1.0
1ac89a26-ccbc-40ab-9d6f-9a812735423d,3,5,3,2022,"Loyal Customer",5,4,1,1.0,"Eco","Female",35,5,5,"7e1939e7-dd97-44d3-8233-d2802687f115",4,"Business travel",5,5,5,1,4,5,0,,,,,,,1,1.0
1ac9367b-24a6-4a79-abf4-cb7cae47ed59,4,4,3,1543,"disloyal Customer",4,2,2,66.0,"Eco","Female",36,4,4,"09a7d43d-8feb-490b-a8ce-e4a2fb074cfd",4,"Business travel",4,4,4,0,3,4,74,,,,,,,0,0.98
